cluster_id,image_url,true_residual,predicted_residual,cam_mean,cam_max,cam_top10
1752921,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An_2wMqt5FUGd2Ho-xOwBqMF9uYc7EzrhtqwcBBFo9023uBMmU9UYuqFSrgVJL4IoL44-Krpjwf_h0UW-lzkWfKv65oiqUrhIzQn2nlac7xmejVFc4vpmrGU_sY6ylxgYshs0ynTfUokJNRsB1c0Jg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=EWNyqidkNxgmhWssjgSK-g&_nc_oc=AdmzL67e6-B9ujgVJ7V9P99E_5Qqn3sgeSLFbf_UhCxjyscOg0aDWc5aRZ6IhmUyXw4&ccb=10-5&oh=00_Afe9GpuYyDurCy_qKfU2MaHQNI8Zp468NRGc-c4jELMPPQ&oe=691C6DBB&_nc_sid=201bca,-0.3524462440118458,-0.3352038860321045,0.10189501196146011,0.9999997615814209,0.2839620113372803
3227044,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An9aLMQT7HnRNugM20D_u1jcQwZ57A2zadNkYg-O8jiUsWyM5a6PDqRYQo5LmqDAoJumHck5-47Klax1_0ikA6KFeQZTzSsXRLJ3yfxik-89ahveoJLQwiAB5_1MjGPDy5DU2dKS-0fhoOGT1oPsyw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=bonCH9DcYtOLQeAaxzqstw&_nc_oc=AdmX8cPjHhsCIZaCwgRqraCMOhkc4XpUyNe60sErdURwNeIVF4cBJT8vFmDhcng8l1s&ccb=10-5&oh=00_AfeBba5xvxQ1AHLZ9Bi-XJEN0kFDrRqxd64xSPqbCyMtRQ&oe=691C633B&_nc_sid=201bca,-0.7271155575546091,-0.7341139316558838,0.06548667699098587,0.9999997019767761,0.07361552864313126
5079651,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An-hvviRO-KxiM6vSy0jDOrcJdKO0EYsNkd3Gdz3SaUv1kabttRAYoiM9F3tmVwF6WuLOqKP1kLy5-aP_8yGtFA4duQrUKT1XvrU8TTCP5y2u_0fyW5xNUc0c2wYyWSmN9e-kQBxtyoxm79UQa-21A?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=gkuloKDdecWrW-_0Z2UHDg&_nc_oc=Admd-bdr6fuAY8avReg2l9Cp-T-C6YFzE_CS5sHldO5nTYwbshvWaB1wIVuSBTkHE1A&ccb=10-5&oh=00_Aff25eupfBGb1SKASVEDgcwBeeh_396u6W_1Px6OSOKtoA&oe=691C6E4B&_nc_sid=201bca,-0.4220876857694851,-0.723505437374115,0.13388752937316895,0.9999994039535522,0.5284534096717834
4722311,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An87lYsw99Ey0e_GfSGyNt24weLJMM6km1lbVex4njut61UOOM9ylNUIEVrzrc53ZW1bw0sGGiRxCU17cTB9UPTFiOt1hW6NdlgpBaOcvfTcKa3jqnB5yaT3u2KfKQ9vBPybDrITU2xqlw2cNjQTxQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=SOBiVyjtV5-5YfhNy_VDJQ&_nc_oc=AdlkSHe0SMIk-k8xOrxeehB_62iFveoJcLJxtIbMY7jqqkazM8LgwAMm6BLg9VVsQg8&ccb=10-5&oh=00_Afdc38FZv7uetsrLj0eXq6oJ3cHPbdbcBbwnI26uXCYT_A&oe=691C5E1A&_nc_sid=201bca,0.1780934781610935,-1.3949719667434692,0.0,0.0,0.0
4862643,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An_eDeTY3xqMX6IjWJD8COSjOs7cAv24JzCtQ6-olHJjXhIW02cPckDNGypVUsKRNs-JLSvzSeotcXDquEnQipYagjleU5FkNm24-dU6lQDiyyL0b4QvRTTMy9i_3bPrI9-yyS671uXuuRctlE2oiw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=sUCH5Qk3XL8lvue-LGz0qw&_nc_oc=AdmF99B7aMGcS1wvdu611K17t4uW8_amGoRNT6gareAsyCfWNvJWudkpX6MlzceHIHI&ccb=10-5&oh=00_AferKPBkLwE6zAG_0Dxt_dozc2ZhktnF5A1Pnc3mFHdC8w&oe=691C546A&_nc_sid=201bca,-0.5997270709520054,-0.9310193061828613,0.10626983642578125,0.9999991655349731,0.5481692552566528
1917727,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An_9LY_D8Cezfb7rPBE_Y4Uv3v_APSekCAx_Wa2R92UBTsCbpCk1bcDxNbCU8QEjAcz_ol8XBmJ8G80uriFbqME-798yVAxUOL9POSeT0SwXQfoHhNt5KA5mcP1PvRqq6nT4IqyqwojYMOFmOGWD9Q?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=eeEe_8Hq4Vf4P2gWqAqL1w&_nc_oc=AdnZ0kwCVCgJHFNxU8Lkf6TQWpbv5eYIpzYVVoTbUHV8zFBP_7MIP79NTuQr3dDms1g&ccb=10-5&oh=00_AfcN1vbBo4zDxwUY4PZlGUFsCTD7yo6P9p5C-74XCNNlbQ&oe=691C5CB1&_nc_sid=201bca,-0.2786440496708658,-0.17452667653560638,0.11657597124576569,0.9999998807907104,0.33662405610084534
3230136,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An_FVSsg1xc__VJVZOIQCQlmG_zmlQzpk-LEz0L4rD15-DIIJAuY7JFUri9gdo9xZnxQ_TiLJc1MGllVgK8dLMKwXAgNGLZAOhSlGclI85sC3upIZsD8ueYh5wzn7vCB05Hgq42R3pPkgD3R6cljpA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=bonCH9DcYtOLQeAaxzqstw&_nc_oc=AdkXeHRF_fW3G0n3lSzjDh6BcH4L3nMy1fW6kuNrfC0-9NoGNTtdgYcMUlzyzEuArRA&ccb=10-5&oh=00_AfdTg1-HPmU3Ry82yCgR-uRGCxwqhb1ReXPAgKt9Mkbw8A&oe=691C75F7&_nc_sid=201bca,-0.5056666249405666,-0.5434099435806274,0.09038659185171127,0.9999998807907104,0.36247557401657104
6698902,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An_puSb5iA-5Xb0VeWSjqo1vRSr7of-wUTsQn53Ah9Ln4CnCMxW9w57G5H8Wwyrl31Y3Vxpj4lQNomWBtewt_Zovt_j8eynLqdtZBC32RaJ917WdHOKn4QxWNPd7G483GW6cJ0UkI9Br3d5KZNBFdg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=ilyq2f5QUaCXbXL5lKHD-A&_nc_oc=AdmeU5mBgHeb1a6JZ1a1OuHzZSJrso6QNBdlW0zak9msvaDW59lAywu1yBQozVQ8po0&ccb=10-5&oh=00_Aff_Jtlkcjb5slAw8T_TVJwtWv_OQHSa9ymWd4djvoZsgw&oe=691C5B2E&_nc_sid=201bca,-0.1920044952117262,0.06907588988542557,0.12450268864631653,0.9999998807907104,0.4322088658809662
1955833,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An9p_bLbj4PqogSzMH4yLXjylWjGGbLQZ-Qnr9URLyafwKThqfLjoiOzdPvqCoUlCM-49HZHvbkG3qS24FMI_pv7pmW77FWj3sCh2hU7emQPUBfvjeemlDZPop3ZHhshN0-inebQvKe7QoF8-w8nWw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=tgeapw5F4aKzzYHCJCYMzQ&_nc_oc=Adnn5wiKfW2ObfvELdWNVfvN4SIvHVsLkWv-lwn6VdDkUCY9OP3gXs02YzTvjfYYJps&ccb=10-5&oh=00_AfebG9zslV6_LK7igka73j2px0DsbsCQDtEnju3kC-zbvg&oe=691C6C58&_nc_sid=201bca,-0.2106895761942353,-0.5569884181022644,0.10716931521892548,0.9999997019767761,0.31218937039375305
6713108,https://scontent-bcn1-1.xx.fbcdn.net/m1/v/t6/An976b3W6ISyRgFQp_cJrdXoJfHwTvwUetQ6faL4f5I0jGGdt7Xc3cLXfb-CztX48b6Y87-T_QbKKfV_nc-fHZj5f-T5DYkBLkRv7dLRdKGC4ma5nMM7hvqcFsICrvBMUOrXV6nLUiH7g4KSNsl8Kw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=OX9XoJ9ak2efUItGGQRctQ&_nc_oc=AdmFo9QzIf_mKBXpv7Qqe-Wzmfby88P4uR7NdGaCvoRxzIsVNSw3SE0meIGFwP_bAOY&ccb=10-5&oh=00_AfcdyhumZT2zRM4h1zKhiKTb8ZKfS75lsG2u7_yY3ngpyg&oe=691C84C9&_nc_sid=201bca,-0.5246691957229171,-0.09400453418493271,0.1474258303642273,0.9999997019767761,0.5774704217910767
